date,key,election_key,type,subtype,name,original_date,state,county,postmark_too_late
2020-11-03 23:59:59,,20201103,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Arizona,,
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,Arizona,,
2020-11-03 23:59:59,,20201103,reminder,absentee.in_person_by,Drop off ballot,,Arizona,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,Arizona,,
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,Colorado,,
2020-11-03 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Colorado,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,Colorado,,
2020-11-03 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Colorado,,
2020-11-03 23:59:59,,20201103,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Delaware,,True
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,Delaware,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,Delaware,,
2020-11-03 23:59:59,,20201103,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Kansas,,
2020-11-03 23:59:59,,20201103,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,Kansas,,False
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,Kansas,,
2020-11-03 23:59:59,,20201103,reminder,absentee.in_person_by,Drop off ballot,,Kansas,,
2020-11-03 23:59:59,,20201103,reminder,absentee.postmarked_by,Mail ballot at the post office,,Kansas,,False
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,Kansas,,
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,Louisiana,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,Louisiana,,
2020-11-03 23:59:59,,20201103,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Maine,,True
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,Maine,,
2020-11-03 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Maine,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,Maine,,
2020-11-03 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Maine,,
2020-11-03 23:59:59,,20201103,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Michigan,,True
2020-11-03 23:59:59,,20201103,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Michigan,,
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,Michigan,,
2020-11-03 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Michigan,,
2020-11-03 23:59:59,,20201103,reminder,absentee.in_person_by,Drop off ballot,,Michigan,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,Michigan,,
2020-11-03 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Michigan,,
2020-11-03 23:59:59,,20201103,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,New Jersey,,
2020-11-03 23:59:59,,20201103,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,New Jersey,,True
2020-11-03 23:59:59,,20201103,reminder,absentee.in_person_by,Drop off ballot,,New Jersey,,
2020-11-03 23:59:59,,20201103,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,New York,,
2020-11-03 23:59:59,,20201103,reminder,absentee.in_person_by,Drop off ballot,,New York,,
2020-11-03 23:59:59,,20201103,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,North Carolina,,True
2020-11-03 23:59:59,,20201103,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Oklahoma,,True
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,Oklahoma,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,Oklahoma,,
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,South Carolina,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,South Carolina,,
2020-11-03 23:59:59,,20201103,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Tennessee,,True
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,Tennessee,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,Tennessee,,
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,U.S. Virgin Islands,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,U.S. Virgin Islands,,
2020-11-03 23:59:59,,20201103,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Utah,,
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,Utah,,
2020-11-03 23:59:59,,20201103,reminder,absentee.in_person_by,Drop off ballot,,Utah,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,Utah,,
2020-11-03 23:59:59,,20201103,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Washington,,
2020-11-03 23:59:59,,20201103,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,Washington,,False
2020-11-03 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Washington,,
2020-11-03 23:59:59,,20201103,reminder,absentee.in_person_by,Drop off ballot,,Washington,,
2020-11-03 23:59:59,,20201103,reminder,absentee.postmarked_by,Mail ballot at the post office,,Washington,,False
2020-11-03 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Washington,,
2020-11-04 23:59:59,,20201103,reminder,absentee.overseas_military.received_by,Mail ballot,,Colorado,,True
2020-11-04 23:59:59,,20201205,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Louisiana,,True
2020-11-04 23:59:59,,20201205,deadline,registration.in_person_by,Last day to register to vote in person,,Louisiana,,
2020-11-04 23:59:59,,20201205,reminder,registration.in_person_by,Register to vote in person,,Louisiana,,
2020-11-05 23:59:59,,20201103,reminder,absentee.overseas_military.received_by,Mail ballot at the post office,,Colorado,,True
2020-11-05 23:59:59,,20201103,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,New Jersey,,True
2020-11-06 23:59:59,,20201103,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,North Carolina,,True
2020-11-09 23:59:59,,20201208,reminder,registration.received_by,Mail voter registration,,New Jersey,,True
2020-11-10 23:59:59,,20201103,deadline,absentee.overseas_military.received_by,Last day for election officials to receive military and overseas ballots,,Alabama,,True
2020-11-10 23:59:59,,20201208,reminder,registration.received_by,Mail voter registration at the post office,,New Jersey,,True
2020-11-10 23:59:59,,20201103,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,New York,,False
2020-11-12 23:59:59,,20201103,deadline,absentee.overseas_military.received_by,Last day for election officials to receive military and overseas ballots,,Colorado,,True
2020-11-14 23:59:59,,20201205,deadline,registration.online_by,Last day to register to vote online,,Louisiana,,
2020-11-14 23:59:59,,20201205,reminder,registration.online_by,Register to vote online,,Louisiana,,
2020-11-17 23:59:59,,20201208,deadline,registration.received_by,Last day for election officials to receive voter registration form,,New Jersey,,True
2020-11-17 23:59:59,,20201208,deadline,registration.in_person_by,Last day to register to vote in person,,New Jersey,,
2020-11-17 23:59:59,,20201208,reminder,registration.in_person_by,Register to vote in person,,New Jersey,,
2020-11-26 23:59:59,,20201205,reminder,absentee.received_by,Mail ballot,,Louisiana,,True
2020-11-27 23:59:59,,20201205,reminder,absentee.received_by,Mail ballot at the post office,,Louisiana,,True
2020-12-02 23:59:59,,20201208,reminder,absentee.received_by,Mail ballot,,New Jersey,,True
2020-12-03 23:59:59,,20201208,reminder,absentee.received_by,Mail ballot at the post office,,New Jersey,,True
2020-12-04 23:59:59,,20201205,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Louisiana,,True
2020-12-04 23:59:59,,20201205,reminder,poll.in_person_by,Plan to vote,,Louisiana,,
2020-12-05 00:00:00,20201205,,election,,Louisiana Congressional and Open General Election,2020-12-05 00:00:00,Louisiana,,
2020-12-05 23:59:59,,20201205,deadline,poll.in_person_by,Last day to vote in person,,Louisiana,,
2020-12-05 23:59:59,,20201205,reminder,poll.in_person_by,Vote in person,,Louisiana,,
2020-12-07 23:59:59,,20201208,reminder,poll.in_person_by,Plan to vote,,New Jersey,,
2020-12-08 00:00:00,20201208,,election,,New Jersey December Special School Board,2020-12-08 00:00:00,New Jersey,,
2020-12-08 23:59:59,,20201208,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,New Jersey,,
2020-12-08 23:59:59,,20201208,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,New Jersey,,True
2020-12-08 23:59:59,,20201208,deadline,poll.in_person_by,Last day to vote in person,,New Jersey,,
2020-12-08 23:59:59,,20201208,reminder,absentee.in_person_by,Drop off ballot,,New Jersey,,
2020-12-08 23:59:59,,20201208,reminder,poll.in_person_by,Vote in person,,New Jersey,,
2020-12-10 23:59:59,,20201208,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,New Jersey,,True
2021-01-05 00:00:00,20210105,,election,,Georgia General Run-Off (if needed),2021-01-05 00:00:00,Georgia,,
